stt,ngay_dang_tin,ten_dn,ma_tp,menh_gia,ky_han,ngay_phat_hanh,ngay_dao_han,gt_phat_hanh,gt_dang_luu_hanh,gt_mua_lai,sl_mua_lai,gt_con_lai,sl_con_lai,ngay_mua_lai,tinh_trang,ghi_chu,file_id,menh_gia_num,gt_phat_hanh_num,gt_dang_luu_hanh_num,gt_mua_lai_num,sl_mua_lai_num,gt_con_lai_num,sl_con_lai_num
852,22/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_10,"100,000,000",3198 Ngày,26/08/2020,29/05/2029,"60,000,000,000","43,800,000,000","2,100,000,000",21,"41,700,000,000",417,30/06/2024,Hiệu lực,,12571.0,100000000.0,60000000000.0,43800000000.0,2100000000.0,21.0,41700000000.0,417.0
853,22/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_09,"100,000,000",3198 Ngày,26/08/2020,29/05/2029,"513,400,000,000","364,400,000,000","17,500,000,000",175,"346,900,000,000","3,469",30/06/2024,Hiệu lực,,12570.0,100000000.0,513400000000.0,364400000000.0,17500000000.0,175.0,346900000000.0,3469.0
854,22/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_04,"100,000,000",3287 Ngày,29/05/2020,29/05/2029,"1,000,000,000,000","711,900,000,000","100,000,000",1,"711,800,000,000","7,118",30/06/2024,Hiệu lực,,12569.0,100000000.0,1000000000000.0,711900000000.0,100000000.0,1.0,711800000000.0,7118.0
855,22/07/2025,CTG - Ngân hàng Thương mại cổ phần Công Thương Việt Nam,CTGL2230005,"1,000,000,000",8 Năm,19/07/2022,19/07/2030,"50,000,000,000","50,000,000,000","50,000,000,000",50,0,0,19/07/2025,Hiệu lực,,12567.0,1000000000.0,50000000000.0,50000000000.0,50000000000.0,50.0,0.0,0.0
856,21/07/2025,OCB - Ngân hàng TMCP Phương Đông,OCBL2427006,"1,000,000,000",3 Năm,18/07/2024,18/07/2027,"1,000,000,000,000","1,000,000,000,000","1,000,000,000,000","1,000",0,0,18/07/2025,Hiệu lực,,12565.0,1000000000.0,1000000000000.0,1000000000000.0,1000000000000.0,1000.0,0.0,0.0
857,18/07/2025,EVF - Công ty Tài chính cổ phần Điện Lực,EVFH2232001,"1,000,000,000",10 Năm,08/07/2022,08/07/2032,"1,725,000,000,000","1,620,000,000,000","105,000,000,000",105,"1,515,000,000,000","1,515",08/07/2025,Hiệu lực,,12545.0,1000000000.0,1725000000000.0,1620000000000.0,105000000000.0,105.0,1515000000000.0,1515.0
858,18/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_10,"100,000,000",3198 Ngày,26/08/2020,29/05/2029,"60,000,000,000","45,900,000,000","2,100,000,000",21,"43,800,000,000",438,31/03/2024,Hiệu lực,,12556.0,100000000.0,60000000000.0,45900000000.0,2100000000.0,21.0,43800000000.0,438.0
859,18/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_09,"100,000,000",3198 Ngày,26/08/2020,29/05/2029,"513,400,000,000","381,900,000,000","17,500,000,000",175,"364,400,000,000","3,644",31/03/2024,Hiệu lực,,12555.0,100000000.0,513400000000.0,381900000000.0,17500000000.0,175.0,364400000000.0,3644.0
860,18/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_08,"100,000,000",3198 Ngày,26/08/2020,29/05/2029,"500,000,000,000","405,500,000,000","2,000,000,000",20,"403,500,000,000","4,035",31/03/2025,Hiệu lực,,12554.0,100000000.0,500000000000.0,405500000000.0,2000000000.0,20.0,403500000000.0,4035.0
861,18/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_07,"100,000,000",3241 Ngày,14/07/2020,29/05/2029,"500,000,000,000","412,000,000,000","2,100,000,000",21,"409,900,000,000","4,099",31/03/2025,Hiệu lực,,12553.0,100000000.0,500000000000.0,412000000000.0,2100000000.0,21.0,409900000000.0,4099.0
862,18/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_06,"100,000,000",3261 Ngày,24/06/2020,29/05/2029,"500,000,000,000","448,000,000,000","2,300,000,000",23,"445,700,000,000","4,457",31/03/2025,Hiệu lực,,12552.0,100000000.0,500000000000.0,448000000000.0,2300000000.0,23.0,445700000000.0,4457.0
863,18/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_05,"100,000,000",3273 Ngày,12/06/2020,29/05/2029,"500,000,000,000","369,800,000,000","1,700,000,000",17,"368,100,000,000","3,681",31/03/2025,Hiệu lực,,12551.0,100000000.0,500000000000.0,369800000000.0,1700000000.0,17.0,368100000000.0,3681.0
864,18/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_04,"100,000,000",3287 Ngày,29/05/2020,29/05/2029,"1,000,000,000,000","712,000,000,000","100,000,000",1,"711,900,000,000","7,119",31/03/2024,Hiệu lực,,12550.0,100000000.0,1000000000000.0,712000000000.0,100000000.0,1.0,711900000000.0,7119.0
865,18/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_03,"100,000,000",3287 Ngày,29/05/2020,29/05/2029,"1,000,000,000,000","893,900,000,000","4,500,000,000",45,"889,400,000,000","8,894",31/03/2025,Hiệu lực,,12549.0,100000000.0,1000000000000.0,893900000000.0,4500000000.0,45.0,889400000000.0,8894.0
866,18/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_02,"100,000,000",3287 Ngày,29/05/2020,29/05/2029,"650,000,000,000","503,900,000,000","2,500,000,000",25,"501,400,000,000","5,014",31/03/2025,Hiệu lực,,12548.0,100000000.0,650000000000.0,503900000000.0,2500000000.0,25.0,501400000000.0,5014.0
867,16/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_10,"100,000,000",3198 Ngày,26/08/2020,29/05/2029,"60,000,000,000","53,500,000,000","7,600,000,000",76,"45,900,000,000",459,30/12/2023,Hiệu lực,,12527.0,100000000.0,60000000000.0,53500000000.0,7600000000.0,76.0,45900000000.0,459.0
868,16/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_09,"100,000,000",3198 Ngày,26/08/2020,29/05/2029,"513,400,000,000","417,800,000,000","35,900,000,000",359,"381,900,000,000","3,819",30/12/2023,Hiệu lực,,12526.0,100000000.0,513400000000.0,417800000000.0,35900000000.0,359.0,381900000000.0,3819.0
869,16/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_04,"100,000,000",3287 Ngày,29/05/2020,29/05/2029,"1,000,000,000,000","819,300,000,000","107,300,000,000","1,073","712,000,000,000","7,120",30/12/2023,Hiệu lực,,12525.0,100000000.0,1000000000000.0,819300000000.0,107300000000.0,1073.0,712000000000.0,7120.0
870,16/07/2025,HDMC - Công ty Cổ phần Mua bán nợ và Quản lý Tài sản HDBank,HDMCH2328003,"100,000,000",60 Tháng,31/12/2023,31/12/2028,"300,000,000,000","300,000,000,000","300,000,000,000","3,000",0,0,15/07/2025,Hiệu lực,,12529.0,100000000.0,300000000000.0,300000000000.0,300000000000.0,3000.0,0.0,0.0
871,16/07/2025,HDMC - Công ty Cổ phần Mua bán nợ và Quản lý Tài sản HDBank,HDMCH2328002,"100,000,000",60 Tháng,22/12/2023,22/12/2028,"200,000,000,000","200,000,000,000","200,000,000,000","2,000",0,0,15/07/2025,Hiệu lực,,12528.0,100000000.0,200000000000.0,200000000000.0,200000000000.0,2000.0,0.0,0.0
872,15/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_10,"100,000,000",3198 Ngày,26/08/2020,29/05/2029,"60,000,000,000","53,600,000,000","100,000,000",1,"53,500,000,000",535,30/09/2023,Hiệu lực,,12512.0,100000000.0,60000000000.0,53600000000.0,100000000.0,1.0,53500000000.0,535.0
873,15/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_09,"100,000,000",3198 Ngày,26/08/2020,29/05/2029,"513,400,000,000","425,700,000,000","7,900,000,000",79,"417,800,000,000","4,178",30/09/2023,Hiệu lực,,12511.0,100000000.0,513400000000.0,425700000000.0,7900000000.0,79.0,417800000000.0,4178.0
874,15/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_08,"100,000,000",3198 Ngày,26/08/2020,29/05/2029,"500,000,000,000","405,600,000,000","100,000,000",1,"405,500,000,000","4,055",30/09/2023,Hiệu lực,,12510.0,100000000.0,500000000000.0,405600000000.0,100000000.0,1.0,405500000000.0,4055.0
875,15/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_07,"100,000,000",3241 Ngày,14/07/2020,29/05/2029,"500,000,000,000","412,100,000,000","100,000,000",1,"412,000,000,000","4,120",30/09/2023,Hiệu lực,,12509.0,100000000.0,500000000000.0,412100000000.0,100000000.0,1.0,412000000000.0,4120.0
876,15/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_04,"100,000,000",3287 Ngày,29/05/2020,29/05/2029,"1,000,000,000,000","822,200,000,000","2,900,000,000",29,"819,300,000,000","8,193",30/09/2023,Hiệu lực,,12508.0,100000000.0,1000000000000.0,822200000000.0,2900000000.0,29.0,819300000000.0,8193.0
877,15/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_01,"100,000,000",3287 Ngày,29/05/2020,29/05/2029,"650,000,000,000","503,900,000,000","2,500,000,000",25,"501,400,000,000","5,014",31/03/2025,Hiệu lực,,12513.0,100000000.0,650000000000.0,503900000000.0,2500000000.0,25.0,501400000000.0,5014.0
878,14/07/2025,SVBC - Công ty cổ phần Sovico,SVC07202304,"100,000,000",5 Năm,30/07/2020,30/07/2025,"350,000,000,000","350,000,000,000","350,000,000,000","3,500",0,0,09/07/2025,Hiệu lực,,12507.0,100000000.0,350000000000.0,350000000000.0,350000000000.0,3500.0,0.0,0.0
879,14/07/2025,SVBC - Công ty cổ phần Sovico,SVC07202301,"100,000,000",5 Năm,27/07/2020,27/07/2025,"400,000,000,000","400,000,000,000","400,000,000,000","4,000",0,0,09/07/2025,Hiệu lực,,12506.0,100000000.0,400000000000.0,400000000000.0,400000000000.0,4000.0,0.0,0.0
880,14/07/2025,TRSC - Tổng công ty Xây dựng Trường Sơn,TRSCH2126001,"100,000,000",5 Năm,31/12/2021,31/12/2026,"300,000,000,000","54,700,000,000","20,000,000,000",200,"34,700,000,000",347,30/06/2025,Hiệu lực,,12505.0,100000000.0,300000000000.0,54700000000.0,20000000000.0,200.0,34700000000.0,347.0
881,14/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_10,"100,000,000",3198 Ngày,26/08/2020,29/05/2029,"60,000,000,000","53,700,000,000","100,000,000",1,"53,600,000,000",536,30/06/2023,Hiệu lực,,12481.0,100000000.0,60000000000.0,53700000000.0,100000000.0,1.0,53600000000.0,536.0
882,14/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_09,"100,000,000",3198 Ngày,26/08/2020,29/05/2029,"513,400,000,000","433,600,000,000","7,900,000,000",79,"425,700,000,000","4,257",30/06/2023,Hiệu lực,,12480.0,100000000.0,513400000000.0,433600000000.0,7900000000.0,79.0,425700000000.0,4257.0
883,14/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_08,"100,000,000",3198 Ngày,26/08/2020,29/05/2029,"500,000,000,000","405,700,000,000","100,000,000",1,"405,600,000,000","4,056",30/06/2023,Hiệu lực,,12479.0,100000000.0,500000000000.0,405700000000.0,100000000.0,1.0,405600000000.0,4056.0
884,14/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_07,"100,000,000",3241 Ngày,14/07/2020,29/05/2029,"500,000,000,000","412,200,000,000","100,000,000",1,"412,100,000,000","4,121",30/06/2023,Hiệu lực,,12478.0,100000000.0,500000000000.0,412200000000.0,100000000.0,1.0,412100000000.0,4121.0
885,14/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_06,"100,000,000",3261 Ngày,24/06/2020,29/05/2029,"500,000,000,000","448,100,000,000","100,000,000",1,"448,000,000,000","4,480",30/06/2023,Hiệu lực,,12477.0,100000000.0,500000000000.0,448100000000.0,100000000.0,1.0,448000000000.0,4480.0
886,14/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_05,"100,000,000",3273 Ngày,12/06/2020,29/05/2029,"500,000,000,000","369,900,000,000","100,000,000",1,"369,800,000,000","3,698",30/06/2023,Hiệu lực,,12476.0,100000000.0,500000000000.0,369900000000.0,100000000.0,1.0,369800000000.0,3698.0
887,14/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_04,"100,000,000",3287 Ngày,29/05/2020,29/05/2029,"1,000,000,000,000","825,100,000,000","2,900,000,000",29,"822,200,000,000","8,222",30/06/2023,Hiệu lực,,12475.0,100000000.0,1000000000000.0,825100000000.0,2900000000.0,29.0,822200000000.0,8222.0
888,14/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_03,"100,000,000",3287 Ngày,29/05/2020,29/05/2029,"1,000,000,000,000","894,800,000,000","900,000,000",9,"893,900,000,000","8,939",30/06/2023,Hiệu lực,,12474.0,100000000.0,1000000000000.0,894800000000.0,900000000.0,9.0,893900000000.0,8939.0
889,14/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_02,"100,000,000",3287 Ngày,29/05/2020,29/05/2029,"650,000,000,000","504,000,000,000","100,000,000",1,"503,900,000,000","5,039",30/06/2023,Hiệu lực,,12473.0,100000000.0,650000000000.0,504000000000.0,100000000.0,1.0,503900000000.0,5039.0
890,14/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_01,"100,000,000",3287 Ngày,29/05/2020,29/05/2029,"650,000,000,000","504,000,000,000","100,000,000",1,"503,900,000,000","5,039",30/06/2023,Hiệu lực,,12472.0,100000000.0,650000000000.0,504000000000.0,100000000.0,1.0,503900000000.0,5039.0
891,11/07/2025,NPPC - CTCP THỦY ĐIỆN NẬM PIA,SNP.BOND.2019,"1,000,000,000",10 Năm,30/12/2019,30/12/2029,"300,000,000,000","142,000,000,000","142,000,000,000",142,0,0,10/07/2025,Hiệu lực,,12484.0,1000000000.0,300000000000.0,142000000000.0,142000000000.0,142.0,0.0,0.0
892,11/07/2025,OCB - Ngân hàng TMCP Phương Đông,OCBL2427005,"1,000,000,000",3 Năm,09/07/2024,09/07/2027,"500,000,000,000","500,000,000,000","500,000,000,000",500,0,0,09/07/2025,Hiệu lực,,12482.0,1000000000.0,500000000000.0,500000000000.0,500000000000.0,500.0,0.0,0.0
893,10/07/2025,BID - Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,BIDLH2330002,"1,000,000,000",7 Năm,07/07/2023,07/07/2030,"195,000,000,000","195,000,000,000","195,000,000,000",195,0,0,07/07/2025,Hiệu lực,,12459.0,1000000000.0,195000000000.0,195000000000.0,195000000000.0,195.0,0.0,0.0
894,10/07/2025,DXG - CTCP tập đoàn Đất Xanh,DXGH2125002,"100,000,000",4 Năm,31/12/2021,31/12/2025,"200,000,000,000","200,000,000,000","200,000,000,000","2,000",0,0,09/07/2025,Hiệu lực,,12470.0,100000000.0,200000000000.0,200000000000.0,200000000000.0,2000.0,0.0,0.0
895,09/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_10,"100,000,000",3198 Ngày,26/08/2020,29/05/2029,"60,000,000,000","53,800,000,000","100,000,000",1,"53,700,000,000",537,31/03/2023,Hiệu lực,,12469.0,100000000.0,60000000000.0,53800000000.0,100000000.0,1.0,53700000000.0,537.0
896,09/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_09,"100,000,000",3198 Ngày,26/08/2020,29/05/2029,"513,400,000,000","441,500,000,000","7,900,000,000",79,"433,600,000,000","4,336",31/03/2023,Hiệu lực,,12468.0,100000000.0,513400000000.0,441500000000.0,7900000000.0,79.0,433600000000.0,4336.0
897,09/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_08,"100,000,000",3198 Ngày,26/08/2020,29/05/2029,"500,000,000,000","405,800,000,000","100,000,000",1,"405,700,000,000","4,057",31/03/2023,Hiệu lực,,12467.0,100000000.0,500000000000.0,405800000000.0,100000000.0,1.0,405700000000.0,4057.0
898,09/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_07,"100,000,000",3241 Ngày,14/07/2020,29/05/2029,"500,000,000,000","412,300,000,000","100,000,000",1,"412,200,000,000","4,122",31/03/2023,Hiệu lực,,12466.0,100000000.0,500000000000.0,412300000000.0,100000000.0,1.0,412200000000.0,4122.0
899,09/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_06,"100,000,000",3261 Ngày,24/06/2020,29/05/2029,"500,000,000,000","448,200,000,000","100,000,000",1,"448,100,000,000","4,481",31/03/2023,Hiệu lực,,12465.0,100000000.0,500000000000.0,448200000000.0,100000000.0,1.0,448100000000.0,4481.0
900,09/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_05,"100,000,000",3273 Ngày,12/06/2020,29/05/2029,"500,000,000,000","370,000,000,000","100,000,000",1,"369,900,000,000","3,699",31/03/2023,Hiệu lực,,12464.0,100000000.0,500000000000.0,370000000000.0,100000000.0,1.0,369900000000.0,3699.0
901,09/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_04,"100,000,000",3287 Ngày,29/05/2020,29/05/2029,"1,000,000,000,000","828,000,000,000","2,900,000,000",29,"825,100,000,000","8,251",31/03/2023,Hiệu lực,,12463.0,100000000.0,1000000000000.0,828000000000.0,2900000000.0,29.0,825100000000.0,8251.0
902,09/07/2025,TNSC - Công ty TNHH Điện mặt trời Trung Nam Thuận Nam,TRUNGNAMSOLAR_BOND2020_03,"100,000,000",3287 Ngày,29/05/2020,29/05/2029,"1,000,000,000,000","895,300,000,000","500,000,000",5,"894,800,000,000","8,948",31/03/2023,Hiệu lực,,12462.0,100000000.0,1000000000000.0,895300000000.0,500000000.0,5.0,894800000000.0,8948.0
