code,name,shortName,organCode,floor,comTypeCode,isBank,icb1_code,icb1_name,icb2_code,icb2_name,icb3_code,icb3_name,icb4_code,icb4_name
EMG,Công ty Cổ phần Thiết bị Phụ tùng Cơ điện,Thiết bị phụ tùng cơ điện,EMESCO,UPCOM,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2730,Điện tử & Thiết bị điện,2737,Thiết bị điện
NUE,Công ty Cổ phần Môi trường Đô thị Nha Trang,Môi trường Đô thị Nha Trang,NTUREN,UPCOM,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2790,Tư vấn & Hỗ trợ Kinh doanh,2799,Chất thải & Môi trường
PIA,Công ty Cổ phần Tin học Viễn thông Petrolimex,Tin học Viễn thông Petrolimex,PIACOM,HNX,CT,False,6000,Viễn thông,6500,Viễn thông,6530,Viễn thông cố định,6535,Viễn thông cố định
TUG,Công ty Cổ phần Lai dắt và Vận tải Cảng Hải Phòng,Lai dắt và VT cảng Hải Phòng,HPTT,UPCOM,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2770,Vận tải,2777,"Kho bãi, hậu cần và bảo dưỡng"
HTR,Công ty Cổ phần Đường sắt Hà Thái,Đường sắt Hà Thái,HTRAIL,OTC,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2770,Vận tải,2775,Đường sắt
HTT,Công ty Cổ phần Thương mại Hà Tây,Thương mại Hà Tây,HTT,UPCOM,CT,False,5000,Dịch vụ Tiêu dùng,5300,Bán lẻ,5370,Bán lẻ,5373,Bán lẻ phức hợp
PWA,Công ty Cổ phần Bất động sản dầu khí,Bất động sản dầu khí,PWACO,UPCOM,CT,False,8000,Tài chính,8600,Bất động sản,8630,Bất động sản,8633,Bất động sản
DTG,Công ty Cổ phần Dược phẩm Tipharco,Dược phẩm Tipharco,TIPHAR,HNX,CT,False,4000,Dược phẩm và Y tế,4500,Y tế,4570,Dược phẩm,4577,Dược phẩm
BTV,Công ty Cổ phần Dịch vụ Du lịch Bến Thành,DV Du lịch Bến Thành,BTTOUR,UPCOM,CT,False,5000,Dịch vụ Tiêu dùng,5700,Du lịch và Giải trí,5750,Du lịch & Giải trí,5759,Vận tải hành khách & Du lịch
BSQ,Công ty Cổ phần Bia Sài Gòn - Quảng Ngãi,Bia Sài Gòn - Quảng Ngãi,SABEQN,UPCOM,CT,False,3000,Hàng Tiêu dùng,3500,Thực phẩm và đồ uống,3530,Bia và đồ uống,3533,Sản xuất bia
VIH,Công ty Cổ phần Viglacera Hà Nội,Viglacera Hà Nội,VCGHN,OTC,CT,False,2000,Công nghiệp,2300,Xây dựng và Vật liệu,2350,Xây dựng và Vật liệu,2353,Vật liệu xây dựng & Nội thất
QNU,Công ty Cổ phần Môi trường Đô thị Quảng Nam,Môi trường Đô thị Quảng Nam,QNU,UPCOM,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2790,Tư vấn & Hỗ trợ Kinh doanh,2799,Chất thải & Môi trường
MC3,Công ty Cổ phần Khoáng Sản 3 - Vimico,Mico 3 - Vimico,MICO3,OTC,CT,False,1000,Nguyên vật liệu,1700,Tài nguyên Cơ bản,1770,Khai khoáng,1775,Khai khoáng
MTS,Công ty Cổ phần Vật tư - TKV,Vật tư - TKV,VMTS,UPCOM,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2790,Tư vấn & Hỗ trợ Kinh doanh,2797,Nhà cung cấp thiết bị
TVA,Công ty cổ phần Sứ Viglacera Thanh Trì,Sứ Viglacera Thanh Trì,TVA,UPCOM,CT,False,2000,Công nghiệp,2300,Xây dựng và Vật liệu,2350,Xây dựng và Vật liệu,2353,Vật liệu xây dựng & Nội thất
VSM,Công ty Cổ phần Container Miền Trung,Container Miền Trung,CCLTD,HNX,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2770,Vận tải,2777,"Kho bãi, hậu cần và bảo dưỡng"
HDP,Công ty Cổ phần Dược Hà Tĩnh,Dược Hà Tĩnh,HADIPHAR,UPCOM,CT,False,4000,Dược phẩm và Y tế,4500,Y tế,4570,Dược phẩm,4577,Dược phẩm
ATB,Công ty Cổ phần An Thịnh,Công ty An Thịnh,ATB,OTC,CT,False,2000,Công nghiệp,2300,Xây dựng và Vật liệu,2350,Xây dựng và Vật liệu,2357,Xây dựng
TRT,Công ty Cổ phần RedstarCera,CTCP RedstarCera,TTJC,UPCOM,CT,False,2000,Công nghiệp,2300,Xây dựng và Vật liệu,2350,Xây dựng và Vật liệu,2353,Vật liệu xây dựng & Nội thất
CCP,Công ty Cổ phần Cảng Cửa Cấm Hải Phòng,Cảng Cửa Cấm,HPCC,UPCOM,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2770,Vận tải,2777,"Kho bãi, hậu cần và bảo dưỡng"
VBG,Công ty Cổ phần Địa chất Việt Bắc - TKV,Địa chất Việt Bắc - TKV,DCVBTKV,UPCOM,CT,False,1000,Nguyên vật liệu,1700,Tài nguyên Cơ bản,1770,Khai khoáng,1775,Khai khoáng
TLP,Tổng Công ty Thương mại Xuất nhập khẩu Thanh Lễ - CTCP,Thương mại XNK Thanh Lễ,THALEXIM,UPCOM,CT,False,7000,Tiện ích Cộng đồng,7500,"Điện, nước & xăng dầu khí đốt",7570,Nước & Khí đốt,7573,Phân phối xăng dầu & khí đốt
PCF,Công ty Cổ phần Cà phê PETEC,Cà phê PETEC,PETEC,UPCOM,CT,False,3000,Hàng Tiêu dùng,3500,Thực phẩm và đồ uống,3530,Bia và đồ uống,3537,Đồ uống & giải khát
HFB,Công ty Cổ phần Công trình Cầu phà Thành phố Hồ Chí Minh,Công trình Cầu phà TP HCM,CAUPHA,UPCOM,CT,False,2000,Công nghiệp,2300,Xây dựng và Vật liệu,2350,Xây dựng và Vật liệu,2357,Xây dựng
CE1,Công ty Cổ phần Xây dựng và Thiết bị Công nghiệp CIE1,Thiết bị Công nghiệp CIE1,CIE1,OTC,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2750,Công nghiệp nặng,2757,Máy công nghiệp
CEG,Công ty Cổ phần Tập đoàn Xây dựng và Thiết bị Công nghiệp,XD và Thiết bị Công nghiệp,CIEG,OTC,CT,False,2000,Công nghiệp,2300,Xây dựng và Vật liệu,2350,Xây dựng và Vật liệu,2357,Xây dựng
CQN,Công ty Cổ phần Cảng Quảng Ninh,Cảng Quảng Ninh,QNPORT,UPCOM,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2770,Vận tải,2777,"Kho bãi, hậu cần và bảo dưỡng"
DRI,Công ty Cổ phần Đầu tư Cao su Đắk Lắk,Đầu tư Cao su Đắk Lắk,DAKRUCO,UPCOM,CT,False,1000,Nguyên vật liệu,1300,Hóa chất,1350,Hóa chất,1353,"Nhựa, cao su & sợi"
MTV,Công ty Cổ phần Dịch vụ Môi trường và Công trình Đô thị Vũng Tàu,Công trình đô thị Vũng Tàu,DTVT,UPCOM,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2790,Tư vấn & Hỗ trợ Kinh doanh,2799,Chất thải & Môi trường
SBV,Công ty Cổ phần Siam Brothers Việt Nam,Siam Brothers Việt Nam,SIAMB,HOSE,CT,False,5000,Dịch vụ Tiêu dùng,5300,Bán lẻ,5370,Bán lẻ,5379,Phân phối hàng chuyên dụng
QLT,Công ty Cổ phần Quản Lý Bảo Trì Đường Thủy Nội Địa Số 10,Quản Lý Bảo Trì Đường Thủy Nội Địa Số 10,DT10,OTC,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2770,Vận tải,2777,"Kho bãi, hậu cần và bảo dưỡng"
DNE,Công ty Cổ phần Môi trường Đô thị Đà Nẵng,Môi trường Đô thị Đà Nẵng,DANURENCO,UPCOM,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2790,Tư vấn & Hỗ trợ Kinh doanh,2799,Chất thải & Môi trường
CMW,Công ty Cổ phần Cấp nước Cà Mau,Cấp nước Cà Mau,CAWASU,UPCOM,CT,False,7000,Tiện ích Cộng đồng,7500,"Điện, nước & xăng dầu khí đốt",7570,Nước & Khí đốt,7577,Nước
MLC,Công ty Cổ phần Môi trường Đô thị Tỉnh Lào Cai,Môi trường Đô thị Tỉnh Lào Cai,MLC,UPCOM,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2790,Tư vấn & Hỗ trợ Kinh doanh,2799,Chất thải & Môi trường
TSG,Công ty Cổ phần Thông tin Tín hiệu Đường sắt Sài Gòn,TTTH Đường sắt Sài Gòn,SRTS,UPCOM,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2770,Vận tải,2775,Đường sắt
C69,Công ty Cổ phần Xây dựng 1369,Xây dựng 1369,C1369,HNX,CT,False,2000,Công nghiệp,2300,Xây dựng và Vật liệu,2350,Xây dựng và Vật liệu,2357,Xây dựng
CCT,Công ty Cổ phần Cảng Cần Thơ,Cảng Cần Thơ,CANTHOP,UPCOM,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2770,Vận tải,2777,"Kho bãi, hậu cần và bảo dưỡng"
HEJ,Tổng Công ty Tư vấn Xây dựng Thủy Lợi Việt Nam - CTCP,Tư vấn Xây dựng Thủy Lợi VN,HEJ,UPCOM,CT,False,2000,Công nghiệp,2300,Xây dựng và Vật liệu,2350,Xây dựng và Vật liệu,2357,Xây dựng
LMI,Công ty Cổ phần Đầu tư Xây dựng Lắp máy IDICO,Lắp máy IDICO,LAMA,UPCOM,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2750,Công nghiệp nặng,2757,Máy công nghiệp
BCF,Công ty Cổ phần Thực phẩm Bích Chi,Thực phẩm Bích Chi,TPBC,HNX,CT,False,3000,Hàng Tiêu dùng,3500,Thực phẩm và đồ uống,3570,Sản xuất thực phẩm,3577,Thực phẩm
TEL,Công ty Cổ phần Phát triển Công trình Viễn thông,Phát triển Công trình Viễn thông,TELCOM,OTC,CT,False,2000,Công nghiệp,2300,Xây dựng và Vật liệu,2350,Xây dựng và Vật liệu,2357,Xây dựng
CPA,Công ty Cổ phần Cà phê Phước An,Cà phê Phước An,CAFEPA,UPCOM,CT,False,3000,Hàng Tiêu dùng,3500,Thực phẩm và đồ uống,3530,Bia và đồ uống,3537,Đồ uống & giải khát
ABR,Công ty Cổ phần Đầu tư Nhãn Hiệu Việt,Đầu tư Nhãn Hiệu Việt,ABR,HOSE,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2790,Tư vấn & Hỗ trợ Kinh doanh,2791,Tư vấn & Hỗ trợ KD
CIP,Công ty Cổ phần Xây lắp và Sản xuất Công nghiệp,XL và SX công nghiệp,CIPC,UPCOM,CT,False,2000,Công nghiệp,2300,Xây dựng và Vật liệu,2350,Xây dựng và Vật liệu,2357,Xây dựng
PTO,Công ty Cổ phần Dịch vụ - Xây dựng Công trình Bưu điện,Xây dựng Công trình Bưu điện,PTCO,UPCOM,CT,False,2000,Công nghiệp,2300,Xây dựng và Vật liệu,2350,Xây dựng và Vật liệu,2357,Xây dựng
TCJ,Công ty Cổ phần Tô Châu,Tô Châu,TOCHAU,UPCOM,CT,False,3000,Hàng Tiêu dùng,3500,Thực phẩm và đồ uống,3570,Sản xuất thực phẩm,3573,Nuôi trồng nông & hải sản
TDG,Công ty Cổ phần Đầu tư TDG Global,Đầu tư TDG Global,TDGAS,HOSE,CT,False,7000,Tiện ích Cộng đồng,7500,"Điện, nước & xăng dầu khí đốt",7570,Nước & Khí đốt,7573,Phân phối xăng dầu & khí đốt
THI,Công ty Cổ phần Thiết bị điện,Thiết bị điện,THIBIDI,OTC,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2730,Điện tử & Thiết bị điện,2737,Thiết bị điện
LWS,Công ty Cổ phần Cấp nước Tỉnh Lào Cai,Cấp nước Lào Cai,LCWATER,OTC,CT,False,7000,Tiện ích Cộng đồng,7500,"Điện, nước & xăng dầu khí đốt",7570,Nước & Khí đốt,7577,Nước
DHB,Công ty Cổ phần Phân đạm và Hóa chất Hà Bắc,Đạm Hà Bắc,DAMHB,UPCOM,CT,False,1000,Nguyên vật liệu,1300,Hóa chất,1350,Hóa chất,1357,"Sản phẩm hóa dầu, Nông dược & Hóa chất khác"
YTC,Công ty Cổ phần Xuất nhập khẩu Y tế Thành phố Hồ Chí Minh,XNK Y tế TP.HCM,YTECO,UPCOM,CT,False,4000,Dược phẩm và Y tế,4500,Y tế,4530,Thiết bị và Dịch vụ Y tế,4537,Dụng cụ y tế
THU,Công ty Cổ phần Môi trường và Công trình đô thị Thanh Hóa,Môi trường và CTĐT Thanh Hóa,THU,UPCOM,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2790,Tư vấn & Hỗ trợ Kinh doanh,2799,Chất thải & Môi trường
BMD,Công ty Cổ phần Môi trường và Dịch vụ Đô thị Bình Thuận,Môi trường và DV Đô thị Bình Thuận,BMD,UPCOM,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2790,Tư vấn & Hỗ trợ Kinh doanh,2799,Chất thải & Môi trường
CEE,Công ty Cổ phần Xây Dựng Hạ Tầng Cii,Xây Dựng Hạ Tầng Cii,CEE,OTC,CT,False,2000,Công nghiệp,2300,Xây dựng và Vật liệu,2350,Xây dựng và Vật liệu,2357,Xây dựng
DAR,Công ty Cổ phần Xe lửa Dĩ An,Xe lửa Dĩ An,DIAN,OTC,CT,False,5000,Dịch vụ Tiêu dùng,5700,Du lịch và Giải trí,5750,Du lịch & Giải trí,5759,Vận tải hành khách & Du lịch
MPY,Công ty Cổ phần Môi trường đô thị Phú Yên,Môi trường đô thị Phú Yên,MPY,UPCOM,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2790,Tư vấn & Hỗ trợ Kinh doanh,2799,Chất thải & Môi trường
SAL,Công ty Cổ phần Trục vớt Cứu hộ Việt Nam,Trục vớt Cứu hộ Việt Nam,SAL,UPCOM,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2750,Công nghiệp nặng,2753,Xe tải & Đóng tàu
BLT,Công ty Cổ phần Lương thực Bình Định,Lương Thực Bình Định,BIDIFOOD,UPCOM,CT,False,3000,Hàng Tiêu dùng,3500,Thực phẩm và đồ uống,3570,Sản xuất thực phẩm,3577,Thực phẩm
BSL,Công ty Cổ phần Bia Sài Gòn - Sông Lam,Bia Sài Gòn - Sông Lam,SASO,UPCOM,CT,False,3000,Hàng Tiêu dùng,3500,Thực phẩm và đồ uống,3530,Bia và đồ uống,3533,Sản xuất bia
CBS,Công ty Cổ phần Mía đường Cao Bằng,Mía đường Cao Bằng,CBSU,UPCOM,CT,False,3000,Hàng Tiêu dùng,3500,Thực phẩm và đồ uống,3570,Sản xuất thực phẩm,3577,Thực phẩm
CTF,Công ty Cổ phần City Auto,City Auto,CTF,HOSE,CT,False,3000,Hàng Tiêu dùng,3300,Ô tô và phụ tùng,3350,Ô tô và phụ tùng,3353,Sản xuất ô tô
EMS,Tổng Công ty Chuyển phát nhanh Bưu điện - Công ty Cổ phần,Chuyển phát nhanh Bưu điện,EMSP,UPCOM,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2770,Vận tải,2771,Chuyển phát nhanh
EVG,Công ty Cổ phần Tập đoàn Everland,Tập đoàn Everland,EVGC,HOSE,CT,False,2000,Công nghiệp,2300,Xây dựng và Vật liệu,2350,Xây dựng và Vật liệu,2357,Xây dựng
GKM,Công ty Cổ phần GKM Holdings,GKM Holdings,KMBC,HNX,CT,False,2000,Công nghiệp,2300,Xây dựng và Vật liệu,2350,Xây dựng và Vật liệu,2353,Vật liệu xây dựng & Nội thất
HD6,Công ty Cổ phần Đầu tư và Phát triển nhà số 6 Hà Nội,Phát triển nhà số 6 Hà Nội,HANDI6,UPCOM,CT,False,8000,Tài chính,8600,Bất động sản,8630,Bất động sản,8633,Bất động sản
HLS,Công ty Cổ phần Sứ kỹ thuật Hoàng Liên Sơn,Sứ Hoàng Liên Sơn,HLSC,UPCOM,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2730,Điện tử & Thiết bị điện,2733,Hàng điện & điện tử
NHT,Công ty Cổ phần Sản xuất và Thương mại Nam Hoa,Sản xuất và Thương mại Nam Hoa,NHTOYS,HOSE,CT,False,3000,Hàng Tiêu dùng,3700,Hàng cá nhân & Gia dụng,3740,Hàng hóa giải trí,3747,Đồ chơi
NHV,Công ty Cổ phần Sức khỏe Hồi sinh Việt Nam,CTCP  Sức khỏe Hồi sinh Việt Nam,NHVT,UPCOM,CT,False,1000,Nguyên vật liệu,1700,Tài nguyên Cơ bản,1750,Kim loại,1755,Kim Loại màu
PWS,Công ty Cổ phần Cấp thoát nước Phú Yên,Cấp thoát nước Phú Yên,PYWS,UPCOM,CT,False,7000,Tiện ích Cộng đồng,7500,"Điện, nước & xăng dầu khí đốt",7570,Nước & Khí đốt,7577,Nước
RGC,Công ty Cổ phần Đầu tư PV-Inconess,Đầu tư PV-Inconess,PVIN,OTC,CT,False,5000,Dịch vụ Tiêu dùng,5500,Truyền thông,5550,Truyền thông,5553,Giải trí & Truyền thông
SJF,Công ty Cổ phần Đầu tư Sao Thái Dương,Đầu tư Sao Thái Dương,SJF,UPCOM,CT,False,1000,Nguyên vật liệu,1700,Tài nguyên Cơ bản,1730,Lâm nghiệp và Giấy,1733,Lâm sản và Chế biến gỗ
VLP,Công ty Cổ phần Công trình Công cộng Vĩnh Long,Công trình Công cộng Vĩnh Long,VIPUCO,UPCOM,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2790,Tư vấn & Hỗ trợ Kinh doanh,2799,Chất thải & Môi trường
TCD,Công ty cổ phần Tập đoàn Xây dựng Tracodi,Tập đoàn Xây dựng Tracodi,TRACODI,UPCOM,CT,False,2000,Công nghiệp,2300,Xây dựng và Vật liệu,2350,Xây dựng và Vật liệu,2357,Xây dựng
VAV,Công ty Cổ phần VIWACO,VIWACO,VAV,UPCOM,CT,False,7000,Tiện ích Cộng đồng,7500,"Điện, nước & xăng dầu khí đốt",7570,Nước & Khí đốt,7577,Nước
TCW,Công ty Cổ phần Kho Vận Tân Cảng,Kho Vận Tân Cảng,TCWC,UPCOM,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2770,Vận tải,2777,"Kho bãi, hậu cần và bảo dưỡng"
THN,Công ty Cổ phần Cấp nước Thanh Hóa,Cấp nước Thanh Hóa,THANHHOAWATER,UPCOM,CT,False,7000,Tiện ích Cộng đồng,7500,"Điện, nước & xăng dầu khí đốt",7570,Nước & Khí đốt,7577,Nước
TNW,Công ty Cổ phần Nước sạch Thái Nguyên,Nước sạch Thái Nguyên,TWACO,UPCOM,CT,False,7000,Tiện ích Cộng đồng,7500,"Điện, nước & xăng dầu khí đốt",7570,Nước & Khí đốt,7577,Nước
TSD,Công ty Cổ phần Du lịch Trường Sơn Coecco,Du lịch Trường Sơn Coecco,TSCOECCO,UPCOM,CT,False,5000,Dịch vụ Tiêu dùng,5700,Du lịch và Giải trí,5750,Du lịch & Giải trí,5759,Vận tải hành khách & Du lịch
APH,Công ty Cổ phần Tập đoàn An Phát Holdings,Tập đoàn An Phát Holdings,APHOLD,HOSE,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2720,Hàng công nghiệp,2723,Containers & Đóng gói
FRM,Công ty Cổ phần Lâm nghiệp Sài Gòn,Lâm nghiệp Sài Gòn,FORIMEX,UPCOM,CT,False,1000,Nguyên vật liệu,1700,Tài nguyên Cơ bản,1730,Lâm nghiệp và Giấy,1733,Lâm sản và Chế biến gỗ
HAM,Công ty Cổ phần Vật tư Hậu Giang,Vật tư Hậu Giang,HAMACO,UPCOM,CT,False,2000,Công nghiệp,2300,Xây dựng và Vật liệu,2350,Xây dựng và Vật liệu,2353,Vật liệu xây dựng & Nội thất
VHD,Công ty Cổ phần Đầu tư phát triển nhà và đô thị VINAHUD,PT Nhà và Đô thị Vinaconex,VINAHUD,UPCOM,CT,False,8000,Tài chính,8600,Bất động sản,8630,Bất động sản,8633,Bất động sản
LNC,Công ty Cổ phần Lệ Ninh,Lệ Ninh - Quảng Bình,LNQB,UPCOM,CT,False,1000,Nguyên vật liệu,1300,Hóa chất,1350,Hóa chất,1353,"Nhựa, cao su & sợi"
CIA,Công ty Cổ Phần Dịch Vụ Sân Bay Quốc Tế Cam Ranh,DV Sân Bay Cam Ranh,CRAC,HNX,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2770,Vận tải,2777,"Kho bãi, hậu cần và bảo dưỡng"
HII,Công ty Cổ phần An Tiến Industries,An Tiến Industries,APYB,HOSE,CT,False,1000,Nguyên vật liệu,1300,Hóa chất,1350,Hóa chất,1353,"Nhựa, cao su & sợi"
AAV,Công ty Cổ phần AAV Group,AAV Group,AAV,UPCOM,CT,False,8000,Tài chính,8600,Bất động sản,8630,Bất động sản,8633,Bất động sản
CAG,Công ty Cổ phần Cảng An Giang,Cảng An Giang,AGPORT,HNX,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2770,Vận tải,2777,"Kho bãi, hậu cần và bảo dưỡng"
CRC,Công ty Cổ phần Create Capital Việt Nam,Create Capital Việt Nam,CREATEVN,HOSE,CT,False,2000,Công nghiệp,2300,Xây dựng và Vật liệu,2350,Xây dựng và Vật liệu,2353,Vật liệu xây dựng & Nội thất
HTE,Công ty Cổ phần Đầu tư Kinh doanh Điện lực Thành phố Hồ Chí Minh,Kinh doanh điện lực TP HCM,HCMPC,UPCOM,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2730,Điện tử & Thiết bị điện,2737,Thiết bị điện
MND,Công ty Cổ phần Môi trường Nam Định,Môi trường Nam Định,NDEC,UPCOM,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2790,Tư vấn & Hỗ trợ Kinh doanh,2799,Chất thải & Môi trường
NBE,Công ty Cổ phần Sách và Thiết bị Giáo dục Miền Bắc,Sách và Thiết bị GD Miền Bắc,NBEE,UPCOM,CT,False,5000,Dịch vụ Tiêu dùng,5500,Truyền thông,5550,Truyền thông,5557,"Sách, ấn bản & sản phẩm văn hóa"
EME,Công ty Cổ phần Điện Cơ,Điện Cơ,EMEC,UPCOM,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2730,Điện tử & Thiết bị điện,2737,Thiết bị điện
NSH,Công ty Cổ phần Tập đoàn Nhôm Sông Hồng Shalumi,Nhôm Sông Hồng,SHAL,HNX,CT,False,1000,Nguyên vật liệu,1700,Tài nguyên Cơ bản,1750,Kim loại,1753,Nhôm
TOT,Công ty Cổ phần Transimex Logistics,Vận tải Transimex,TOT,HNX,CT,False,2000,Công nghiệp,2700,Hàng & Dịch vụ Công nghiệp,2770,Vận tải,2779,Dịch vụ vận tải
